model_key,mileage,fuel,paint_color,car_type,price,sold_at,model_key_spaceless,model_index_inrange,MPower_yn,highMiles_yn,lowMiles_yn,superHighMiles_yn,fast_yn,condition
420 Gran Coupé,476,diesel,blue,hatchback,30300,2018-08-01,420GranCoupé,420GranCoupéBMW,no,no,yes,no,no,new
118,153001,diesel,black,hatchback,10700,2018-08-01,118,118BMW,no,yes,no,no,no,used
116,175163,diesel,grey,hatchback,4500,2018-08-01,116,116BMW,no,yes,no,no,no,used
420 Gran Coupé,68267,diesel,black,hatchback,23500,2018-08-01,420GranCoupé,420GranCoupéBMW,no,no,yes,no,no,used
116,100286,diesel,blue,hatchback,6000,2018-08-01,116,116BMW,no,no,no,no,no,used
320 Gran Turismo,69948,diesel,blue,hatchback,25100,2018-08-01,320GranTurismo,320GranTurismoBMW,no,no,yes,no,no,used
640 Gran Coupé,60894,diesel,brown,hatchback,39300,2018-08-01,640GranCoupé,640GranCoupéBMW,no,no,yes,no,no,used
318 Gran Turismo,192802,diesel,brown,hatchback,14300,2018-08-01,318GranTurismo,318GranTurismoBMW,no,yes,no,no,no,used
116,66020,diesel,black,hatchback,10100,2018-08-01,116,116BMW,no,no,yes,no,no,used
520 Gran Turismo,100056,diesel,grey,hatchback,23300,2018-08-01,520GranTurismo,520GranTurismoBMW,no,no,no,no,no,used
520 Gran Turismo,88105,diesel,grey,hatchback,20700,2018-08-01,520GranTurismo,520GranTurismoBMW,no,no,yes,no,no,used
116,96058,diesel,brown,hatchback,9400,2018-08-01,116,116BMW,no,no,yes,no,no,used
116,91429,diesel,black,hatchback,10200,2018-08-01,116,116BMW,no,no,yes,no,no,used
640 Gran Coupé,182837,diesel,grey,hatchback,33100,2018-08-01,640GranCoupé,640GranCoupéBMW,no,yes,no,no,no,used
116,99434,diesel,blue,hatchback,10200,2018-08-01,116,116BMW,no,no,no,no,no,used
118,85932,diesel,blue,hatchback,11800,2018-09-01,118,118BMW,no,no,yes,no,no,used
116,109136,diesel,silver,hatchback,10900,2018-09-01,116,116BMW,no,no,no,no,no,used
116,37204,diesel,grey,hatchback,10600,2018-09-01,116,116BMW,no,no,yes,no,no,new
118,42636,diesel,black,hatchback,14200,2018-09-01,118,118BMW,no,no,yes,no,no,new
116,98254,diesel,grey,hatchback,10600,2018-09-01,116,116BMW,no,no,yes,no,no,used
116,110288,diesel,red,hatchback,7600,2018-09-01,116,116BMW,no,no,no,no,no,used
116,155624,diesel,grey,hatchback,8400,2018-09-01,116,116BMW,no,yes,no,no,no,used
420 Gran Coupé,77358,diesel,black,hatchback,29200,2018-09-01,420GranCoupé,420GranCoupéBMW,no,no,yes,no,no,used
116,182178,diesel,black,hatchback,9300,2018-09-01,116,116BMW,no,yes,no,no,no,used
325 Gran Turismo,117791,diesel,grey,hatchback,20500,2018-09-01,325GranTurismo,325GranTurismoBMW,no,no,no,no,no,used
116,75493,diesel,black,hatchback,9800,2018-09-01,116,116BMW,no,no,yes,no,no,used
116,130333,diesel,black,hatchback,10500,2018-09-01,116,116BMW,no,no,no,no,no,used
116,120430,diesel,grey,hatchback,8100,2018-09-01,116,116BMW,no,no,no,no,no,used
116,131612,diesel,brown,hatchback,10700,2018-09-01,116,116BMW,no,no,no,no,no,used
116,140744,diesel,blue,hatchback,4400,2018-09-01,116,116BMW,no,no,no,no,no,used
420 Gran Coupé,55834,diesel,black,hatchback,22000,2018-09-01,420GranCoupé,420GranCoupéBMW,no,no,yes,no,no,used
116,142955,diesel,brown,hatchback,8600,2018-09-01,116,116BMW,no,no,no,no,no,used
116,132797,diesel,grey,hatchback,8300,2018-09-01,116,116BMW,no,no,no,no,no,used
318 Gran Turismo,149038,diesel,blue,hatchback,13000,2018-09-01,318GranTurismo,318GranTurismoBMW,no,no,no,no,no,used
116,38596,diesel,black,hatchback,10900,2018-09-01,116,116BMW,no,no,yes,no,no,new
118,138170,diesel,black,hatchback,5000,2018-09-01,118,118BMW,no,no,no,no,no,used
640 Gran Coupé,187900,diesel,black,hatchback,32800,2018-09-01,640GranCoupé,640GranCoupéBMW,no,yes,no,no,no,used
318 Gran Turismo,54239,diesel,brown,hatchback,19500,2018-09-01,318GranTurismo,318GranTurismoBMW,no,no,yes,no,no,used
116,125822,diesel,grey,hatchback,8900,2018-09-01,116,116BMW,no,no,no,no,no,used
320 Gran Turismo,82450,diesel,grey,hatchback,17500,2018-09-01,320GranTurismo,320GranTurismoBMW,no,no,yes,no,no,used
420 Gran Coupé,60366,diesel,grey,hatchback,26200,2018-09-01,420GranCoupé,420GranCoupéBMW,no,no,yes,no,no,used
520 Gran Turismo,88092,diesel,blue,hatchback,8400,2018-09-01,520GranTurismo,520GranTurismoBMW,no,no,yes,no,no,used
116,155984,petrol,grey,hatchback,3900,2018-09-01,116,116BMW,no,yes,no,no,no,used
318 Gran Turismo,200579,diesel,white,hatchback,13300,2018-09-01,318GranTurismo,318GranTurismoBMW,no,yes,no,no,no,used
318 Gran Turismo,157398,diesel,blue,hatchback,15500,2018-09-01,318GranTurismo,318GranTurismoBMW,no,yes,no,no,no,used
116,179112,diesel,black,hatchback,9400,2018-09-01,116,116BMW,no,yes,no,no,no,used
116,19919,diesel,black,hatchback,16700,2018-09-01,116,116BMW,no,no,yes,no,no,new
320 Gran Turismo,128102,diesel,blue,sedan,17600,2018-01-01,320GranTurismo,320GranTurismoBMW,no,no,no,no,no,used
316,153079,diesel,brown,sedan,11100,2018-06-01,316,316BMW,no,yes,no,no,no,used
530,129456,diesel,blue,sedan,10900,2018-03-01,530,530BMW,no,no,no,no,no,used
520,126769,diesel,black,sedan,15600,2018-03-01,520,520BMW,no,no,no,no,no,used
320,105069,diesel,blue,sedan,10800,2018-08-01,320,320BMW,no,no,no,no,no,used
316,230442,petrol,black,sedan,1800,2018-08-01,316,316BMW,no,yes,no,no,no,used
320,158734,diesel,grey,sedan,13300,2018-05-01,320,320BMW,no,yes,no,no,no,used
320,123696,diesel,silver,sedan,13300,2018-05-01,320,320BMW,no,no,no,no,no,used
320,179627,diesel,grey,sedan,13000,2018-03-01,320,320BMW,no,yes,no,no,no,used
320,157195,diesel,black,sedan,11900,2018-06-01,320,320BMW,no,yes,no,no,no,used
316,160598,diesel,black,sedan,10500,2018-04-01,316,316BMW,no,yes,no,no,no,used
318,257168,diesel,black,sedan,2100,2018-08-01,318,318BMW,no,yes,no,no,no,used
520,90328,diesel,black,sedan,18200,2018-04-01,520,520BMW,no,no,yes,no,no,used
535,146901,diesel,black,sedan,24000,2018-07-01,535,535BMW,no,no,no,no,no,used
316,139992,diesel,silver,sedan,11400,2018-09-01,316,316BMW,no,no,no,no,no,used
520,146541,diesel,brown,sedan,14600,2018-09-01,520,520BMW,no,no,no,no,no,used
520,123045,diesel,silver,sedan,14400,2018-04-01,520,520BMW,no,no,no,no,no,used
330,98085,diesel,silver,sedan,17400,2018-05-01,330,330BMW,no,no,yes,no,no,used
320,132638,diesel,white,sedan,12000,2018-04-01,320,320BMW,no,no,no,no,no,used
525,48735,diesel,silver,sedan,17300,2018-04-01,525,525BMW,no,no,yes,no,no,new
320,160469,diesel,white,sedan,13200,2018-04-01,320,320BMW,no,yes,no,no,no,used
316,182749,diesel,black,sedan,10900,2018-06-01,316,316BMW,no,yes,no,no,no,used
320,203631,diesel,blue,sedan,11400,2018-04-01,320,320BMW,no,yes,no,no,no,used
320,42220,diesel,black,sedan,18200,2018-05-01,320,320BMW,no,no,yes,no,no,new
320,41611,diesel,blue,sedan,17300,2018-03-01,320,320BMW,no,no,yes,no,no,new
318,198795,diesel,grey,sedan,12100,2018-07-01,318,318BMW,no,yes,no,no,no,used
320 Gran Turismo,41036,diesel,silver,sedan,24800,2018-03-01,320GranTurismo,320GranTurismoBMW,no,no,yes,no,no,new
318,21858,diesel,blue,sedan,15600,2018-03-01,318,318BMW,no,no,yes,no,no,new
318 Gran Turismo,126883,diesel,beige,sedan,12700,2018-06-01,318GranTurismo,318GranTurismoBMW,no,no,no,no,no,used
320,130152,diesel,black,sedan,9600,2018-05-01,320,320BMW,no,no,no,no,no,used
530,147671,petrol,black,sedan,19300,2018-06-01,530,530BMW,no,no,no,no,no,used
318,92972,diesel,brown,sedan,15000,2018-05-01,318,318BMW,no,no,yes,no,no,used
330,96573,diesel,grey,sedan,11200,2018-03-01,330,330BMW,no,no,yes,no,no,used
320,184231,diesel,brown,sedan,15900,2018-04-01,320,320BMW,no,yes,no,no,no,used
320,64062,diesel,black,sedan,16400,2018-04-01,320,320BMW,no,no,yes,no,no,used
320 Gran Turismo,116906,diesel,beige,sedan,16700,2018-04-01,320GranTurismo,320GranTurismoBMW,no,no,no,no,no,used
320,85174,diesel,silver,sedan,16700,2018-05-01,320,320BMW,no,no,yes,no,no,used
318,132195,diesel,grey,sedan,8600,2018-06-01,318,318BMW,no,no,no,no,no,used
530 Gran Turismo,146659,diesel,white,sedan,20500,2018-05-01,530GranTurismo,530GranTurismoBMW,no,no,no,no,no,used
320,150603,diesel,blue,sedan,16300,2018-05-01,320,320BMW,no,yes,no,no,no,used
520,172022,diesel,grey,sedan,15600,2018-07-01,520,520BMW,no,yes,no,no,no,used
320,213954,diesel,brown,sedan,14500,2018-05-01,320,320BMW,no,yes,no,no,no,used
535,189147,petrol,grey,sedan,12600,2018-05-01,535,535BMW,no,yes,no,no,no,used
320 Gran Turismo,100160,diesel,brown,sedan,19200,2018-02-01,320GranTurismo,320GranTurismoBMW,no,no,no,no,no,used
520,72705,diesel,white,sedan,20100,2018-04-01,520,520BMW,no,no,yes,no,no,used
520,94648,diesel,grey,sedan,16700,2018-04-01,520,520BMW,no,no,yes,no,no,used
520,186511,diesel,grey,sedan,18100,2018-02-01,520,520BMW,no,yes,no,no,no,used
316,53450,diesel,grey,sedan,3600,2018-05-01,316,316BMW,no,no,yes,no,no,used
530 Gran Turismo,222424,diesel,blue,sedan,19800,2018-05-01,530GranTurismo,530GranTurismoBMW,no,yes,no,no,no,used
316,179833,diesel,beige,sedan,7900,2018-04-01,316,316BMW,no,yes,no,no,no,used
320,81891,diesel,black,sedan,14900,2018-04-01,320,320BMW,no,no,yes,no,no,used
320,145805,diesel,brown,sedan,16400,2018-04-01,320,320BMW,no,no,no,no,no,used
320,171927,petrol,white,sedan,13300,2018-04-01,320,320BMW,no,yes,no,no,no,used
518,159942,diesel,black,sedan,14000,2018-08-01,518,518BMW,no,yes,no,no,no,used
320,214439,diesel,blue,sedan,11700,2018-03-01,320,320BMW,no,yes,no,no,no,used
318,295179,diesel,grey,sedan,3800,2018-03-01,318,318BMW,no,yes,no,no,no,used
740,167779,diesel,black,sedan,22300,2018-03-01,740,740BMW,no,yes,no,no,no,used
520,144851,diesel,silver,sedan,17500,2018-01-01,520,520BMW,no,no,no,no,no,used
318,66685,diesel,red,sedan,13700,2018-01-01,318,318BMW,no,no,yes,no,no,used
320,90797,diesel,blue,sedan,15600,2018-05-01,320,320BMW,no,no,yes,no,no,used
316,172602,diesel,black,sedan,10800,2018-01-01,316,316BMW,no,yes,no,no,no,used
518,78311,diesel,silver,sedan,19400,2018-03-01,518,518BMW,no,no,yes,no,no,used
730,200887,diesel,silver,sedan,5800,2018-09-01,730,730BMW,no,yes,no,no,no,used
518,211573,diesel,black,sedan,18000,2018-01-01,518,518BMW,no,yes,no,no,no,used
318,47091,diesel,grey,sedan,13700,2018-01-01,318,318BMW,no,no,yes,no,no,new
318,249580,diesel,blue,sedan,5800,2018-01-01,318,318BMW,no,yes,no,no,no,used
520,150004,diesel,grey,sedan,13600,2018-01-01,520,520BMW,no,yes,no,no,no,used
320,197897,diesel,black,sedan,12700,2018-01-01,320,320BMW,no,yes,no,no,no,used
640 Gran Coupé,157002,diesel,black,sedan,33300,2018-01-01,640GranCoupé,640GranCoupéBMW,no,yes,no,no,no,used
520,115929,diesel,brown,sedan,19000,2018-01-01,520,520BMW,no,no,no,no,no,used
318,132941,diesel,blue,sedan,12600,2018-01-01,318,318BMW,no,no,no,no,no,used
318,142754,diesel,black,sedan,13600,2018-03-01,318,318BMW,no,no,no,no,no,used
520,123829,diesel,black,sedan,17500,2018-01-01,520,520BMW,no,no,no,no,no,used
520,84904,diesel,grey,sedan,20200,2018-01-01,520,520BMW,no,no,yes,no,no,used
318,162423,diesel,blue,sedan,14400,2018-01-01,318,318BMW,no,yes,no,no,no,used
530 Gran Turismo,155992,diesel,blue,sedan,19900,2018-03-01,530GranTurismo,530GranTurismoBMW,no,yes,no,no,no,used
320,165844,diesel,blue,sedan,14200,2018-01-01,320,320BMW,no,yes,no,no,no,used
520,89667,diesel,black,sedan,19500,2018-01-01,520,520BMW,no,no,yes,no,no,used
518,159333,diesel,brown,sedan,15500,2018-06-01,518,518BMW,no,yes,no,no,no,used
525,161163,diesel,black,sedan,8400,2018-01-01,525,525BMW,no,yes,no,no,no,used
520,52683,diesel,grey,sedan,21200,2018-06-01,520,520BMW,no,no,yes,no,no,used
318,119981,diesel,blue,sedan,11100,2018-01-01,318,318BMW,no,no,no,no,no,used
750,69146,diesel,black,sedan,37200,2018-01-01,750,750BMW,no,no,yes,no,yes,used
525,175017,diesel,black,sedan,16500,2018-06-01,525,525BMW,no,yes,no,no,no,used
520,158961,diesel,blue,sedan,14900,2018-01-01,520,520BMW,no,yes,no,no,no,used
518,185078,diesel,black,sedan,15100,2018-01-01,518,518BMW,no,yes,no,no,no,used
320,97122,diesel,silver,sedan,14000,2018-02-01,320,320BMW,no,no,yes,no,no,used
520,169783,petrol,beige,sedan,13700,2018-09-01,520,520BMW,no,yes,no,no,no,used
520,161835,diesel,white,sedan,19000,2018-01-01,520,520BMW,no,yes,no,no,no,used
318,214508,diesel,grey,sedan,5500,2018-01-01,318,318BMW,no,yes,no,no,no,used
320,194450,diesel,black,sedan,13600,2018-01-01,320,320BMW,no,yes,no,no,no,used
525,105010,diesel,grey,sedan,16100,2018-03-01,525,525BMW,no,no,no,no,no,used
335,204477,diesel,silver,sedan,16100,2018-03-01,335,335BMW,no,yes,no,no,no,used
530 Gran Turismo,55305,diesel,black,sedan,26800,2018-08-01,530GranTurismo,530GranTurismoBMW,no,no,yes,no,no,used
318,173081,diesel,grey,sedan,9800,2018-06-01,318,318BMW,no,yes,no,no,no,used
320,214863,petrol,black,sedan,11900,2018-03-01,320,320BMW,no,yes,no,no,no,used
520,127694,diesel,grey,sedan,19200,2018-08-01,520,520BMW,no,no,no,no,no,used
420 Gran Coupé,173353,diesel,silver,sedan,21300,2018-03-01,420GranCoupé,420GranCoupéBMW,no,yes,no,no,no,used
118,115233,diesel,blue,sedan,8200,2018-01-01,118,118BMW,no,no,no,no,no,used
320,93621,diesel,red,sedan,15500,2018-05-01,320,320BMW,no,no,yes,no,no,used
320,130961,diesel,blue,sedan,17800,2018-01-01,320,320BMW,no,no,no,no,no,used
730,94390,diesel,grey,sedan,32700,2018-01-01,730,730BMW,no,no,yes,no,no,used
320,165053,petrol,black,sedan,10900,2018-01-01,320,320BMW,no,yes,no,no,no,used
520,166606,diesel,black,sedan,18800,2018-01-01,520,520BMW,no,yes,no,no,no,used
316,173107,diesel,red,sedan,15000,2018-01-01,316,316BMW,no,yes,no,no,no,used
520,160709,diesel,black,sedan,18400,2018-01-01,520,520BMW,no,yes,no,no,no,used
320 Gran Turismo,143810,diesel,brown,sedan,19300,2018-01-01,320GranTurismo,320GranTurismoBMW,no,no,no,no,no,used
116,97991,diesel,white,sedan,13200,2018-01-01,116,116BMW,no,no,yes,no,no,used
320,117271,diesel,blue,sedan,14600,2018-01-01,320,320BMW,no,no,no,no,no,used
118,141507,diesel,grey,sedan,10700,2018-01-01,118,118BMW,no,no,no,no,no,used
535,148493,diesel,grey,sedan,17600,2018-01-01,535,535BMW,no,no,no,no,no,used
520,225811,diesel,black,sedan,13200,2018-01-01,520,520BMW,no,yes,no,no,no,used
530,177671,diesel,black,sedan,24600,2018-01-01,530,530BMW,no,yes,no,no,no,used
520,77927,diesel,grey,sedan,18400,2018-01-01,520,520BMW,no,no,yes,no,no,used
530,70807,diesel,black,sedan,23900,2018-01-01,530,530BMW,no,no,yes,no,no,used
320,201565,diesel,black,sedan,13400,2018-01-01,320,320BMW,no,yes,no,no,no,used
520,128498,diesel,black,sedan,19900,2018-01-01,520,520BMW,no,no,no,no,no,used
118,124334,diesel,grey,sedan,12700,2018-01-01,118,118BMW,no,no,no,no,no,used
320,174444,diesel,black,sedan,13400,2018-03-01,320,320BMW,no,yes,no,no,no,used
520,102162,diesel,grey,sedan,18900,2018-03-01,520,520BMW,no,no,no,no,no,used
525,134043,diesel,grey,sedan,24500,2018-01-01,525,525BMW,no,no,no,no,no,used
316,200436,diesel,grey,sedan,13400,2018-03-01,316,316BMW,no,yes,no,no,no,used
740,172367,diesel,grey,sedan,28300,2018-02-01,740,740BMW,no,yes,no,no,no,used
730,212425,diesel,white,sedan,19400,2018-02-01,730,730BMW,no,yes,no,no,no,used
730,119441,diesel,black,sedan,26800,2018-02-01,730,730BMW,no,no,no,no,no,used
318,183011,diesel,black,sedan,16500,2018-02-01,318,318BMW,no,yes,no,no,no,used
320,144089,petrol,black,sedan,12500,2018-02-01,320,320BMW,no,no,no,no,no,used
520,157439,diesel,grey,sedan,21700,2018-02-01,520,520BMW,no,yes,no,no,no,used
518,77628,diesel,black,sedan,20500,2018-03-01,518,518BMW,no,no,yes,no,no,used
320,187698,diesel,brown,sedan,13000,2018-02-01,320,320BMW,no,yes,no,no,no,used
320,113448,diesel,black,sedan,13800,2018-03-01,320,320BMW,no,no,no,no,no,used
520,186107,diesel,grey,sedan,16100,2018-02-01,520,520BMW,no,yes,no,no,no,used
520,178527,diesel,brown,sedan,17700,2018-02-01,520,520BMW,no,yes,no,no,no,used
320,181499,diesel,brown,sedan,13100,2018-03-01,320,320BMW,no,yes,no,no,no,used
116,149252,diesel,black,sedan,11300,2018-02-01,116,116BMW,no,no,no,no,no,used
520,133437,diesel,black,sedan,15000,2018-02-01,520,520BMW,no,no,no,no,no,used
520,189039,diesel,blue,sedan,22000,2018-02-01,520,520BMW,no,yes,no,no,no,used
320,89283,diesel,brown,sedan,12700,2018-02-01,320,320BMW,no,no,yes,no,no,used
730,309061,diesel,blue,sedan,16200,2018-02-01,730,730BMW,no,yes,no,yes,no,used
318,177054,diesel,black,sedan,12500,2018-06-01,318,318BMW,no,yes,no,no,no,used
520,81796,diesel,silver,sedan,24000,2018-02-01,520,520BMW,no,no,yes,no,no,used
318,151886,diesel,white,sedan,10700,2018-02-01,318,318BMW,no,yes,no,no,no,used
320,205558,diesel,black,sedan,12700,2018-02-01,320,320BMW,no,yes,no,no,no,used
520,159699,diesel,black,sedan,12000,2018-02-01,520,520BMW,no,yes,no,no,no,used
320,135935,diesel,red,sedan,17400,2018-02-01,320,320BMW,no,no,no,no,no,used
525,170871,diesel,brown,sedan,18600,2018-02-01,525,525BMW,no,yes,no,no,no,used
520,52986,diesel,grey,sedan,23000,2018-09-01,520,520BMW,no,no,yes,no,no,used
520,219417,diesel,black,sedan,7500,2018-02-01,520,520BMW,no,yes,no,no,no,used
320,150228,diesel,brown,sedan,14000,2018-02-01,320,320BMW,no,yes,no,no,no,used
320 Gran Turismo,129421,diesel,white,sedan,17700,2018-02-01,320GranTurismo,320GranTurismoBMW,no,no,no,no,no,used
316,133648,diesel,brown,sedan,12400,2018-02-01,316,316BMW,no,no,no,no,no,used
525,171262,diesel,black,sedan,16100,2018-02-01,525,525BMW,no,yes,no,no,no,used
520,207133,diesel,black,sedan,11000,2018-08-01,520,520BMW,no,yes,no,no,no,used
520,141639,diesel,grey,sedan,22100,2018-02-01,520,520BMW,no,no,no,no,no,used
520,17024,diesel,grey,sedan,26900,2018-02-01,520,520BMW,no,no,yes,no,no,new
520,129929,diesel,black,sedan,16800,2018-06-01,520,520BMW,no,no,no,no,no,used
320,161522,diesel,brown,sedan,13300,2018-02-01,320,320BMW,no,yes,no,no,no,used
520,123940,diesel,black,sedan,15800,2018-02-01,520,520BMW,no,no,no,no,no,used
518,181271,diesel,white,sedan,19600,2018-02-01,518,518BMW,no,yes,no,no,no,used
525,229171,diesel,grey,sedan,16300,2018-02-01,525,525BMW,no,yes,no,no,no,used
320,98740,diesel,grey,sedan,8700,2018-03-01,320,320BMW,no,no,yes,no,no,used
520,89102,diesel,black,sedan,18800,2018-02-01,520,520BMW,no,no,yes,no,no,used
520,93358,diesel,black,sedan,12500,2018-02-01,520,520BMW,no,no,yes,no,no,used
318,211224,diesel,silver,sedan,13200,2018-02-01,318,318BMW,no,yes,no,no,no,used
520,186493,diesel,grey,sedan,16800,2018-02-01,520,520BMW,no,yes,no,no,no,used
520,134329,diesel,black,sedan,23300,2018-02-01,520,520BMW,no,no,no,no,no,used
320,223093,diesel,black,sedan,14500,2018-02-01,320,320BMW,no,yes,no,no,no,used
320,141977,petrol,black,sedan,12700,2018-02-01,320,320BMW,no,no,no,no,no,used
320,128360,diesel,brown,sedan,16500,2018-02-01,320,320BMW,no,no,no,no,no,used
530,112197,diesel,black,sedan,24600,2018-02-01,530,530BMW,no,no,no,no,no,used
520,150262,diesel,silver,sedan,19600,2018-02-01,520,520BMW,no,yes,no,no,no,used
318,170985,diesel,black,sedan,10600,2018-02-01,318,318BMW,no,yes,no,no,no,used
520,171778,diesel,blue,sedan,18800,2018-07-01,520,520BMW,no,yes,no,no,no,used
520,107714,diesel,black,sedan,16800,2018-02-01,520,520BMW,no,no,no,no,no,used
320,123428,diesel,grey,sedan,12900,2018-06-01,320,320BMW,no,no,no,no,no,used
318,144839,diesel,black,sedan,15700,2018-02-01,318,318BMW,no,no,no,no,no,used
730,181982,diesel,black,sedan,19800,2018-02-01,730,730BMW,no,yes,no,no,no,used
640 Gran Coupé,103982,diesel,grey,sedan,40700,2018-04-01,640GranCoupé,640GranCoupéBMW,no,no,no,no,no,used
520,129287,diesel,black,sedan,16700,2018-02-01,520,520BMW,no,no,no,no,no,used
318,384170,diesel,blue,sedan,1900,2018-02-01,318,318BMW,no,yes,no,yes,no,used
520,166318,diesel,grey,sedan,16900,2018-02-01,520,520BMW,no,yes,no,no,no,used
318,127412,diesel,black,sedan,11800,2018-02-01,318,318BMW,no,no,no,no,no,used
520,212548,diesel,grey,sedan,13200,2018-02-01,520,520BMW,no,yes,no,no,no,used
520,136026,diesel,blue,sedan,7200,2018-02-01,520,520BMW,no,no,no,no,no,used
318,106526,diesel,silver,sedan,12300,2018-02-01,318,318BMW,no,no,no,no,no,used
320,206433,diesel,black,sedan,11600,2018-02-01,320,320BMW,no,yes,no,no,no,used
520,171086,diesel,white,sedan,21700,2018-02-01,520,520BMW,no,yes,no,no,no,used
320,206615,diesel,white,sedan,16200,2018-04-01,320,320BMW,no,yes,no,no,no,used
530,96830,diesel,black,sedan,26100,2018-02-01,530,530BMW,no,no,yes,no,no,used
520,161554,diesel,silver,sedan,15100,2018-02-01,520,520BMW,no,yes,no,no,no,used
525,171823,diesel,brown,sedan,12300,2018-03-01,525,525BMW,no,yes,no,no,no,used
520,92281,diesel,black,sedan,18000,2018-02-01,520,520BMW,no,no,yes,no,no,used
318,147513,diesel,grey,sedan,5400,2018-02-01,318,318BMW,no,no,no,no,no,used
318,153749,diesel,black,sedan,13100,2018-02-01,318,318BMW,no,yes,no,no,no,used
320,113340,diesel,grey,sedan,15200,2018-03-01,320,320BMW,no,no,no,no,no,used
520,164047,diesel,brown,sedan,21500,2018-02-01,520,520BMW,no,yes,no,no,no,used
318 Gran Turismo,147958,diesel,grey,sedan,11100,2018-02-01,318GranTurismo,318GranTurismoBMW,no,no,no,no,no,used
320,123083,diesel,blue,sedan,15500,2018-02-01,320,320BMW,no,no,no,no,no,used
320,170879,diesel,grey,sedan,12500,2018-02-01,320,320BMW,no,yes,no,no,no,used
520,89985,diesel,grey,sedan,14400,2018-04-01,520,520BMW,no,no,yes,no,no,used
525,167286,diesel,grey,sedan,18800,2018-02-01,525,525BMW,no,yes,no,no,no,used
